Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDW19,OUT019,240.0788145
FDU40,OUT049,2657.383379
FDK15,OUT045,1403.219923
DRF15,OUT035,2172.260581
FDQ25,OUT017,2578.238132
FDI48,OUT019,111.0176285
FDS49,OUT046,1179.785341
FDV22,OUT046,2278.89323
NCV42,OUT046,1500.444549
FDX26,OUT046,2648.206335
FDI33,OUT018,1237.102662
FDZ14,OUT049,1755.416324
FDG10,OUT013,765.4008453
FDM38,OUT018,691.6046416
FDG26,OUT027,5603.216951
FDH46,OUT035,1459.996751
FDN13,OUT018,1396.850374
FDU57,OUT035,2170.456866
NCI06,OUT046,2593.290035
FDM38,OUT045,757.4360461
NCG42,OUT010,231.2110535
FDL39,OUT045,2593.290035
FDT31,OUT019,434.2354547
FDV59,OUT013,3319.578821
FDB49,OUT035,1459.996751
FDD58,OUT049,1459.996751
DRN59,OUT046,683.5955404
FDX48,OUT049,2177.237321
FDQ11,OUT049,3466.518214
FDY12,OUT049,756.5392846
FDQ11,OUT045,3470.557441
DRI11,OUT017,1675.790164
FDY32,OUT027,3996.156391
FDS51,OUT045,774.4992356
FDR19,OUT010,268.5631938
DRB13,OUT018,2654.601247
FDS21,OUT035,886.9081254
FDQ40,OUT045,2578.238132
NCE55,OUT013,2578.238132
FDX43,OUT027,4119.615607
FDS12,OUT049,1767.070156
DRK01,OUT027,2433.203793
FDN25,OUT017,767.0243259
FDB60,OUT046,2657.383379
FDQ13,OUT017,1200.157845
DRK13,OUT045,2668.318529
DRF25,OUT018,493.4050479
NCD42,OUT019,74.92804737
FDW25,OUT045,1207.476269
NCV29,OUT027,4343.099215
NCK42,OUT035,3294.590699
DRJ13,OUT027,3573.272324
DRD15,OUT017,3464.325501
FDM27,OUT045,2203.883098
FDZ50,OUT018,2648.206335
FDC04,OUT046,3464.325501
FDF50,OUT049,2657.383379
FDP15,OUT045,3470.557441
FDK46,OUT035,3468.853781
FDZ56,OUT018,2538.075162
FDY60,OUT049,2007.985451
FDB10,OUT035,3462.6249
FDR57,OUT045,2195.042665
FDU58,OUT049,2649.515911
FDH02,OUT046,1241.278643
FDP48,OUT013,2639.181861
FDI46,OUT035,3464.816536
FDW56,OUT013,2657.383379
NCM19,OUT010,244.2236756
FDS50,OUT027,5555.538756
FDK24,OUT013,586.6822265
FDO36,OUT017,2601.783221
FDK45,OUT027,2832.820031
NCL05,OUT045,588.5677474
FDL32,OUT018,1662.509238
FDA28,OUT049,1767.070156
FDY36,OUT018,1103.331036
FDP32,OUT018,1776.778938
FDL50,OUT046,1759.997359
DRC24,OUT049,2172.260581
NCS18,OUT017,1462.176012
FDD16,OUT017,1110.029932
NCV18,OUT013,1203.542264
FDX07,OUT046,2648.206335
NCZ05,OUT027,2332.087446
NCI31,OUT013,547.4913555
FDK14,OUT049,1200.645498
NCR06,OUT045,573.6798056
NCF54,OUT049,2578.238132
DRG23,OUT010,314.5641861
FDD53,OUT046,575.64997
NCM31,OUT027,3276.41974
FDT16,OUT017,3470.557441
FDR40,OUT035,1180.918231
DRG25,OUT017,2648.206335
FDT10,OUT035,774.4992356
FDY32,OUT013,2464.034665
FDN50,OUT035,1284.212727
FDZ35,OUT019,227.9812527
NCP54,OUT045,1755.416324
NCD07,OUT035,1623.030218
FDS02,OUT018,2666.724508
DRN59,OUT018,664.0653923
DRB24,OUT013,2195.042665
FDP37,OUT027,3165.617055
DRB01,OUT018,2655.285915
FDR47,OUT046,2657.383379
NCM31,OUT010,264.6480794
NCF06,OUT027,5620.576949
NCV17,OUT027,3234.304008
FDS10,OUT049,2583.872153
FDN52,OUT035,1211.08416
FDZ48,OUT013,1662.509238
FDJ48,OUT049,3466.518214
DRB13,OUT027,4697.247187
FDV59,OUT017,3321.562936
FDL32,OUT035,1603.908351
FDZ12,OUT035,1954.446482
NCR06,OUT027,864.8235177
FDP51,OUT017,1705.221084
FDY22,OUT013,1954.446482
FDZ38,OUT049,2578.238132
NCO54,OUT035,765.8207213
FDR23,OUT035,2578.238132
FDM38,OUT049,765.8207213
FDS25,OUT013,1651.631087
FDZ22,OUT013,1198.962072
FDZ20,OUT019,520.2203009
FDD45,OUT010,174.9275164
FDN03,OUT049,3461.901003
NCW30,OUT046,3463.567566
FDY24,OUT027,1614.010519
FDJ26,OUT019,464.7961812
FDM15,OUT049,2174.132033
NCW54,OUT027,1615.69743
FDA23,OUT045,1452.582334
FDA39,OUT019,60.85152383
FDZ12,OUT017,2017.142425
NCB42,OUT046,1674.387167
FDL16,OUT046,686.2273397
FDO24,OUT019,317.5300683
NCP42,OUT046,2657.383379
FDR19,OUT018,2160.401153
DRL01,OUT045,3464.325501
FDV37,OUT046,2697.394856
FDI41,OUT010,288.2753353
FDF58,OUT049,886.9081254
NCF43,OUT018,1954.446482
FDN02,OUT049,3110.185835
NCP41,OUT035,1461.184257
NCY17,OUT027,945.4401432
FDL58,OUT027,5463.590075
NCA30,OUT027,4628.552648
FDE46,OUT018,2172.260581
FDY38,OUT035,3464.325501
NCH29,OUT027,2291.750667
FDO20,OUT045,3466.518214
FDP44,OUT018,1457.036782
FDM02,OUT027,2385.458509
FDJ14,OUT027,2005.808765
FDH04,OUT010,158.463391
DRK23,OUT046,3466.518214
NCW05,OUT046,1458.993107
FDF12,OUT049,2160.401153
FDL51,OUT019,459.5372698
FDN03,OUT018,3454.758093
DRJ37,OUT049,2172.260581
FDM12,OUT019,450.318728
FDA16,OUT045,3417.643849
NCB07,OUT017,2668.318529
NCI17,OUT019,204.4457477
FDR51,OUT046,2163.81872
FDJ55,OUT045,3442.60939
NCZ17,OUT013,553.3154971
FDU25,OUT013,771.160099
NCG18,OUT045,1459.99221
DRM11,OUT017,3470.557441
FDH16,OUT035,1252.524169
FDZ04,OUT018,775.1060502
NCX53,OUT035,1954.446482
FDX38,OUT027,1271.310099
FDX09,OUT046,2580.446865
NCW05,OUT018,1456.96027
NCS41,OUT017,2648.206335
FDI26,OUT046,2582.074565
NCZ41,OUT027,3207.048165
NCK06,OUT046,1752.609198
FDX23,OUT027,2422.406406
NCA42,OUT046,2251.272577
FDC20,OUT049,763.6719852
DRC49,OUT018,2007.985451
FDX01,OUT013,1682.21202
FDC08,OUT045,3450.31876
FDC02,OUT017,3470.557441
FDK10,OUT045,2591.594924
DRC24,OUT013,2177.237321
FDW16,OUT019,205.2532944
NCU06,OUT018,3454.816285
DRA59,OUT045,2648.206335
FDR24,OUT019,201.1841403
DRL35,OUT018,523.2884683
FDA49,OUT013,1204.412177
NCC55,OUT046,548.387354
DRD24,OUT019,281.6373551
NCE55,OUT049,2580.446865
FDT33,OUT045,2538.075162
NCT53,OUT013,2480.680793
FDS26,OUT046,3470.557441
FDL22,OUT018,1237.033619
FDP44,OUT017,1461.184257
FDC52,OUT018,2167.136999
FDI53,OUT010,318.5765434
FDZ23,OUT046,2649.515911
NCT18,OUT013,2647.020897
FDR13,OUT046,1682.21202
FDB09,OUT010,242.911121
FDZ60,OUT013,1467.765079
FDB11,OUT046,3450.31876
FDC10,OUT018,1706.676736
FDW56,OUT035,2657.383379
FDK14,OUT027,2106.145927
DRE27,OUT027,2499.072722
FDA38,OUT017,3464.325501
FDT11,OUT045,2652.824026
FDP15,OUT035,3470.557441
FDV27,OUT035,1212.806467
FDS36,OUT027,2475.87873
FDY40,OUT027,1272.641527
NCF19,OUT049,700.4877627
FDF53,OUT045,2639.181861
FDS14,OUT027,3371.87836
FDE56,OUT046,950.7617386
FDZ19,OUT035,2582.074565
FDZ46,OUT013,1623.030218
FDR16,OUT046,3295.069565
FDG29,OUT018,518.8144825
NCE30,OUT017,3298.98483
FDZ40,OUT046,757.4360461
FDG58,OUT018,2195.042665
DRH03,OUT013,1398.505445
FDZ47,OUT045,1414.915802
FDV04,OUT018,2251.272577
FDZ10,OUT018,1768.721421
FDG46,OUT017,1662.509238
NCF07,OUT045,1420.366754
FDY44,OUT035,2657.383379
FDB21,OUT013,3462.256134
FDS20,OUT035,2641.369308
FDS49,OUT049,1180.918231
FDX55,OUT027,5495.675799
NCQ02,OUT018,2649.515911
FDR25,OUT013,3468.484352
DRG39,OUT045,763.6719852
FDB46,OUT046,3293.452025
NCC30,OUT018,2591.594924
FDE58,OUT035,1706.676736
FDC05,OUT019,458.4998982
FDY15,OUT046,2251.272577
FDG14,OUT046,2170.456866
FDL08,OUT049,3464.325501
FDQ47,OUT013,541.0247524
FDN12,OUT035,1551.811833
FDW10,OUT013,2582.074565
FDD02,OUT035,1682.21202
FDX35,OUT010,519.4306759
FDT35,OUT046,2538.075162
DRN47,OUT019,396.8307286
FDB11,OUT010,505.7707798
FDN20,OUT045,2538.075162
FDB59,OUT035,2708.061572
FDJ58,OUT045,2578.238132
FDU60,OUT046,2538.075162
FDS03,OUT049,968.3078711
FDU40,OUT019,450.7918316
DRH15,OUT049,683.5955404
FDD04,OUT027,3252.719088
FDQ01,OUT046,3466.518214
FDF28,OUT035,1767.070156
FDD22,OUT010,238.1539218
FDY19,OUT046,1682.21202
FDN33,OUT035,1278.905412
FDV36,OUT035,1768.721421
FDW01,OUT010,295.2160038
FDJ28,OUT049,2657.383379
FDB17,OUT035,2591.594924
FDM40,OUT049,1935.7675
FDV46,OUT045,1894.074778
FDQ44,OUT049,1694.218659
NCD42,OUT046,549.2511363
DRH37,OUT046,2467.169988
FDR10,OUT018,2464.034665
NCD06,OUT027,1111.395586
FDI53,OUT046,2330.446953
FDG16,OUT035,3321.562936
DRB25,OUT046,1462.176012
FDY09,OUT046,2578.238132
FDX48,OUT045,2177.237321
FDC03,OUT010,444.8047535
FDT47,OUT035,1406.811129
FDW44,OUT027,4264.428926
FDT24,OUT017,1124.522035
FDT12,OUT019,483.9470433
NCS38,OUT035,1662.509238
FDO39,OUT035,2648.206335
FDA13,OUT046,555.0939641
FDO48,OUT035,3411.989613
DRJ01,OUT017,2282.381641
FDD53,OUT018,502.5692207
NCT05,OUT049,3470.557441
FDQ51,OUT045,683.5955404
FDU60,OUT013,2530.936097
FDC59,OUT046,886.9081254
FDP36,OUT035,736.7574236
NCM19,OUT017,1612.118088
FDL16,OUT035,589.2664345
FDE50,OUT018,2649.515911
NCR18,OUT013,586.4550443
NCD30,OUT035,1400.165267
FDH31,OUT013,1422.88604
FDD56,OUT019,321.1624273
FDC47,OUT049,3462.6249
FDZ21,OUT045,1398.477622
FDM01,OUT049,1446.629729
FDF24,OUT013,1197.662087
FDW23,OUT017,554.4163488
FDY52,OUT018,770.1651301
DRH37,OUT027,3967.378774
DRO47,OUT027,2852.981162
FDR25,OUT049,3470.557441
FDQ24,OUT027,5569.757694
DRJ51,OUT018,3457.177591
NCU06,OUT035,3461.959315
NCV18,OUT018,1196.974221
NCC06,OUT027,3192.850258
FDZ01,OUT018,1458.025724
FDT14,OUT017,1744.589596
FDD11,OUT019,516.389546
FDN09,OUT017,3462.6249
NCO18,OUT010,357.3934904
FDZ50,OUT045,2648.206335
FDS44,OUT013,3462.256134
FDI36,OUT045,2668.318529
FDA26,OUT010,443.9496247
NCY53,OUT049,1659.463371
FDF32,OUT049,2711.673662
FDF59,OUT010,245.2993436
FDB20,OUT046,1141.679994
DRH11,OUT035,767.0243259
FDT03,OUT049,2648.206335
NCH06,OUT035,3461.959315
FDR55,OUT049,2649.515911
FDI10,OUT035,2578.238132
FDZ12,OUT045,1941.921483
FDM12,OUT049,2649.515911
DRB25,OUT045,1462.176012
NCS41,OUT013,2647.020897
NCT53,OUT049,2458.644933
NCD55,OUT013,553.7347374
FDY08,OUT049,1941.921483
NCP55,OUT049,765.8207213
FDA33,OUT013,2160.401153
FDQ33,OUT013,2163.81872
FDE45,OUT027,4346.893778
FDT26,OUT013,1755.416324
NCV53,OUT049,3464.325501
FDK60,OUT027,2477.15945
NCJ29,OUT046,1200.157845
FDI15,OUT045,3470.557441
FDX21,OUT013,1566.095523
FDV49,OUT019,526.5402159
DRO59,OUT046,1179.306154
FDZ14,OUT045,1755.416324
FDP32,OUT027,3323.841608
FDC33,OUT017,2680.697006
FDT14,OUT010,241.2902056
NCN54,OUT027,1977.383436
FDR57,OUT027,3429.771314
DRK12,OUT046,544.3526725
FDX52,OUT049,2657.383379
FDX08,OUT010,391.7062528
FDP10,OUT010,195.6682814
NCP50,OUT045,1175.957162
NCL06,OUT013,3466.115326
FDP25,OUT013,3373.888942
FDE53,OUT013,1460.167576
FDL27,OUT017,1034.907929
FDC35,OUT049,3283.441785
DRJ47,OUT010,322.7952691
FDD16,OUT018,1128.809706
NCN42,OUT049,2160.401153
FDC38,OUT027,3305.660473
NCO07,OUT045,3290.680648
FDQ20,OUT049,555.0939641
FDI32,OUT046,1662.509238
FDN20,OUT010,345.8605919
DRJ51,OUT027,5613.237004
FDU08,OUT045,1403.219923
DRN37,OUT019,323.654047
FDD05,OUT010,226.0902494
FDW15,OUT046,2163.81872
FDI52,OUT046,1764.326306
DRM11,OUT049,3470.557441
NCO06,OUT045,540.5050217
FDU38,OUT049,2655.285915
FDU59,OUT018,2359.440662
FDJ10,OUT046,1891.046048
FDM13,OUT049,1879.444076
NCJ30,OUT019,311.4016729
FDM45,OUT018,1755.416324
FDP36,OUT045,698.4741344
NCD30,OUT010,166.1630487
FDN48,OUT017,1371.614911
FDY32,OUT049,2330.446953
FDU47,OUT046,1941.921483
FDF17,OUT019,457.6625642
FDP34,OUT017,2249.661561
FDA47,OUT049,2464.034665
DRD27,OUT027,2418.947753
FDW38,OUT045,765.8207213
FDZ15,OUT019,253.0122794
FDZ03,OUT027,4620.725764
NCN19,OUT049,2652.824026
FDG02,OUT035,2655.285915
FDS31,OUT035,2641.369308
FDW43,OUT019,468.2902979
FDZ47,OUT010,177.9744751
FDO57,OUT017,2313.341871
NCL07,OUT013,553.3154971
NCV42,OUT013,1566.095523
FDP40,OUT017,1658.124135
FDP48,OUT019,444.2765766
FDH21,OUT017,2297.546861
NCP02,OUT049,772.7662874
FDK24,OUT049,683.5955404
FDC41,OUT045,1110.823467
FDF08,OUT017,1207.825288
FDO49,OUT017,736.7574236
FDS56,OUT027,5635.273113
FDX46,OUT018,770.1651301
FDQ07,OUT013,3404.423454
FDC32,OUT010,148.4573044
FDT21,OUT019,486.2744109
FDG58,OUT045,2184.457032
FDW14,OUT049,1209.136295
DRA12,OUT027,3320.641388
FDV27,OUT013,1227.486262
DRD25,OUT013,1651.631087
DRF48,OUT027,4542.35985
FDX24,OUT017,1270.798483
DRJ51,OUT046,3464.325501
FDE45,OUT045,2593.290035
FDE14,OUT046,1459.006473
FDG53,OUT045,1892.396398
FDT08,OUT046,2163.81872
DRC27,OUT027,5619.134014
FDG20,OUT035,2580.446865
FDC21,OUT046,1468.891539
FDV31,OUT018,2582.074565
FDB58,OUT045,1938.747363
FDV23,OUT046,1767.070156
FDA25,OUT019,230.4593193
FDC15,OUT046,2280.751143
FDU47,OUT049,1894.074778
FDE23,OUT013,684.9616593
FDS08,OUT013,2580.446865
FDW03,OUT027,2454.103225
FDJ60,OUT018,2464.034665
FDM34,OUT017,1802.968516
FDW33,OUT013,1461.359766
FDZ40,OUT013,764.199785
FDE33,OUT018,1173.71148
NCC06,OUT010,240.0994157
FDU11,OUT046,1692.624021
FDL44,OUT017,2458.644933
NCZ29,OUT017,1776.778938
FDG28,OUT010,479.9761648
FDL12,OUT018,767.6134337
FDD52,OUT017,1473.263122
FDO15,OUT013,1044.798528
NCN29,OUT027,1283.650588
FDW36,OUT013,1461.359766
FDB21,OUT046,3464.325501
FDZ28,OUT013,1787.372851
FDY10,OUT035,1665.175078
DRG39,OUT017,758.3623778
FDN28,OUT013,1461.507821
FDV15,OUT035,1460.983156
DRI13,OUT035,3324.158291
FDH20,OUT046,1401.388151
FDY51,OUT013,3393.083672
FDE16,OUT013,3281.480435
FDX40,OUT018,496.7188878
FDC48,OUT018,1177.532355
FDS14,OUT046,2200.194535
FDX56,OUT017,3291.988247
FDI10,OUT046,2578.238132
FDI14,OUT013,1954.446482
DRM48,OUT013,546.067272
NCH07,OUT027,3572.986597
FDY26,OUT013,3293.101271
FDD02,OUT027,2875.804337
FDM12,OUT046,2649.515911
DRF01,OUT010,284.4973448
FDV36,OUT046,1768.721421
DRI59,OUT013,3440.552991
FDV03,OUT018,2210.389814
FDO39,OUT017,2648.206335
NCB07,OUT018,2666.724508
FDH38,OUT027,2854.963239
FDZ13,OUT035,691.2499573
NCZ30,OUT046,1755.416324
NCA06,OUT035,541.9101873
FDB04,OUT049,1210.592271
FDN50,OUT013,1271.637414
NCG06,OUT049,3468.186999
NCY17,OUT018,592.5147812
FDC23,OUT046,2583.872153
FDK33,OUT049,3289.065262
FDR03,OUT049,3279.068351
FDZ07,OUT045,951.3936476
FDO38,OUT013,1174.308323
FDS59,OUT046,1462.108078
DRM11,OUT019,546.7467531
FDX52,OUT027,5188.8466
DRJ35,OUT018,766.6869603
NCP53,OUT046,3464.325501
FDW15,OUT019,298.4478501
DRI47,OUT045,2007.985451
DRZ11,OUT035,1755.416324
FDS02,OUT013,2657.383379
DRD49,OUT018,3457.177591
FDW38,OUT049,754.9426342
FDR21,OUT019,334.2466754
FDE40,OUT013,950.0594073
FDI02,OUT045,1565.03333
FDQ04,OUT045,555.6986214
FDY14,OUT017,3470.557441
NCT54,OUT046,1402.909083
DRD25,OUT017,1619.544789
DRE01,OUT045,3464.325501
FDJ12,OUT010,453.8729189
NCZ05,OUT049,1460.983156
DRB25,OUT019,241.977609
NCC31,OUT045,2251.272577
FDM16,OUT045,1124.97898
DRG11,OUT049,1463.5181
FDV24,OUT027,3349.838702
FDV43,OUT046,589.2664345
FDG05,OUT018,2180.419197
FDV23,OUT010,242.0651701
FDI58,OUT018,1249.440616
FDQ11,OUT017,3470.557441
FDC05,OUT027,5389.226875
FDF40,OUT013,3462.256134
FDU02,OUT018,3457.177591
FDT32,OUT013,2649.515911
NCF06,OUT017,3468.186999
FDT46,OUT013,718.3152375
FDR58,OUT010,151.335673
FDY04,OUT046,2424.341893
FDT58,OUT045,2526.086755
FDE46,OUT049,2172.260581
DRH11,OUT017,767.0243259
DRI51,OUT046,2578.238132
FDC35,OUT017,3110.185835
FDP45,OUT035,3464.816536
FDC45,OUT017,2538.075162
FDU01,OUT045,2648.206335
FDJ53,OUT010,236.6762471
FDJ46,OUT017,2578.238132
FDX07,OUT013,2648.206335
NCI30,OUT049,3461.959315
FDE47,OUT027,3118.367971
FDV48,OUT045,1179.785341
FDN16,OUT019,225.719569
FDM52,OUT013,2160.401153
FDA32,OUT027,5487.593139
FDH05,OUT017,3464.325501
FDW25,OUT010,150.7163971
FDQ09,OUT046,1662.509238
NCM17,OUT010,78.97092639
DRM59,OUT046,2178.935987
FDV47,OUT027,2093.649883
DRE15,OUT035,1104.130725
FDS25,OUT010,223.1438207
NCZ05,OUT018,1458.025724
NCV05,OUT019,315.1633481
DRM37,OUT046,2668.318529
FDV58,OUT027,5239.958262
FDN22,OUT027,5619.134014
NCO06,OUT049,540.5050217
FDT56,OUT019,160.0901545
FDM02,OUT013,1217.599713
FDA09,OUT046,2601.783221
NCC06,OUT035,1768.721421
NCL54,OUT049,2578.238132
NCB55,OUT017,771.0015178
FDB12,OUT017,1462.176012
NCA54,OUT049,2590.262454
NCS38,OUT049,1674.387167
FDC02,OUT049,3470.557441
FDK44,OUT019,319.1296256
FDE16,OUT035,3283.441785
NCS05,OUT035,1879.444076
FDZ59,OUT045,2526.086755
FDI20,OUT017,3295.069565
FDQ14,OUT046,2172.260581
FDF53,OUT017,2625.739307
FDW25,OUT017,1211.308305
NCQ43,OUT010,225.9791191
FDX52,OUT013,2657.383379
FDE28,OUT045,3464.325501
FDN15,OUT017,1894.074778
FDO28,OUT017,1692.624021
FDQ33,OUT045,2172.260581
FDM22,OUT010,130.0978008
FDJ03,OUT017,686.3239557
FDI16,OUT045,762.9026434
FDI09,OUT027,5616.608424
FDX55,OUT013,3324.959495
FDS23,OUT027,3208.230924
DRC12,OUT045,2657.383379
FDH41,OUT049,3304.166926
FDN01,OUT013,2578.238132
FDV55,OUT045,2007.985451
NCJ19,OUT013,765.4008453
NCY29,OUT010,149.1316734
FDP03,OUT018,1752.609198
FDZ52,OUT045,1562.394123
FDH31,OUT010,212.9252352
FDQ19,OUT018,3452.572817
FDS15,OUT035,1462.176012
FDN32,OUT017,2641.369308
FDH32,OUT049,1419.789934
FDF33,OUT017,1504.747652
FDJ22,OUT046,2655.285915
FDG56,OUT010,146.9392398
FDC05,OUT046,2657.383379
FDK09,OUT013,3460.556548
NCV29,OUT045,2580.446865
NCC43,OUT019,495.7043889
NCA42,OUT049,2240.492138
FDC10,OUT046,1682.21202
FDC16,OUT013,1210.614107
NCL17,OUT013,1935.7675
FDA51,OUT035,1663.737381
FDW01,OUT017,2174.132033
NCF30,OUT045,1787.372851
FDN49,OUT013,568.7564014
FDY20,OUT045,1242.326803
FDC15,OUT045,2210.389814
FDY24,OUT046,758.3623778
NCG43,OUT017,1397.58513
FDA48,OUT013,3440.552991
NCF55,OUT017,547.7179108
FDL38,OUT049,1239.932813
NCQ29,OUT018,3463.396676
FDC34,OUT017,2240.492138
FDP36,OUT027,1452.557383
FDN50,OUT010,155.1298515
FDO23,OUT049,1397.58513
FDT56,OUT013,765.4008453
FDT13,OUT027,4624.538984
FDZ03,OUT013,2649.515911
FDQ03,OUT010,540.9129434
FDU44,OUT045,2359.440662
FDD03,OUT049,3464.325501
NCH30,OUT013,1632.300205
FDS60,OUT010,357.0173259
FDG08,OUT046,2578.238132
FDX38,OUT017,686.3239557
FDD22,OUT017,1662.509238
FDW51,OUT013,3293.101271
FDL09,OUT017,2538.075162
FDZ60,OUT045,1458.077747
NCH07,OUT046,2282.381641
NCQ41,OUT049,2668.318529
FDW04,OUT049,1787.372851
FDI08,OUT027,5638.183507
FDR19,OUT019,296.3296937
FDV13,OUT046,1205.212959
FDB52,OUT017,3470.557441
FDZ48,OUT027,2788.680706
NCO14,OUT049,682.5208648
FDZ50,OUT013,2648.206335
FDN27,OUT019,252.1025767
FDQ60,OUT013,1755.416324
FDR49,OUT017,684.2560448
DRJ35,OUT027,1723.479285
DRI49,OUT017,1199.343689
FDB47,OUT017,3290.37222
FDP37,OUT010,249.7070461
FDR26,OUT049,2578.238132
FDY31,OUT019,298.0846833
FDC11,OUT045,1234.617317
DRP47,OUT035,3466.518214
NCY54,OUT018,2578.238132
FDR27,OUT046,1879.444076
FDQ21,OUT019,254.6244693
NCQ29,OUT035,3470.557441
FDJ02,OUT046,2160.401153
FDE21,OUT018,1662.509238
FDM39,OUT046,2582.074565
FDZ01,OUT017,1459.996751
NCB19,OUT018,1207.766448
FDU03,OUT046,2633.456598
FDP27,OUT049,2649.515911
DRF01,OUT045,2160.401153
FDM03,OUT049,1462.176012
FDV01,OUT046,2198.486795
FDS16,OUT046,2160.401153
FDO45,OUT035,1239.932813
NCX06,OUT035,2625.739307
FDP13,OUT046,555.0939641
NCR38,OUT018,3457.002981
FDA01,OUT013,765.4008453
FDT26,OUT017,1682.21202
FDD44,OUT027,5640.550788
FDB26,OUT013,761.2878754
FDP45,OUT019,484.4729161
NCP55,OUT046,767.0243259
FDT23,OUT017,1179.785341
FDO51,OUT045,561.9154134
FDA44,OUT046,767.0243259
NCJ31,OUT018,3457.177591
FDX37,OUT045,1418.826909
NCD18,OUT049,3461.959315
FDN40,OUT027,3358.338367
FDL33,OUT017,2657.383379
DRF48,OUT035,2652.824026
FDW08,OUT035,1462.176012
FDX39,OUT018,3288.270778
FDB38,OUT049,2357.782882
FDY46,OUT018,2648.206335
NCB06,OUT049,2280.751143
FDA34,OUT035,2578.238132
FDA35,OUT045,1753.942575
FDQ07,OUT035,3372.666593
FDU32,OUT045,1755.416324
FDU26,OUT013,1755.416324
FDU13,OUT010,324.1867507
FDO09,OUT035,3468.853781
FDW03,OUT019,234.1746534
FDB38,OUT013,2297.546861
FDL26,OUT010,292.4167221
NCN43,OUT045,1761.602244
FDH08,OUT045,3464.325501
NCC31,OUT019,377.6831236
FDH14,OUT035,1894.074778
FDL40,OUT017,1416.699233
FDD20,OUT035,1755.416324
NCV53,OUT035,3464.325501
FDD16,OUT045,1088.526495
FDP24,OUT035,1743.698979
FDQ25,OUT045,2578.238132
FDM38,OUT035,757.4360461
NCT18,OUT010,332.9791913
FDM34,OUT049,1879.444076
DRH37,OUT010,312.2075373
NCE07,OUT013,2007.985451
FDG12,OUT013,1683.774641
FDB59,OUT010,475.5273847
FDS10,OUT018,2591.594924
FDN21,OUT010,306.6757669
FDM02,OUT045,1225.590871
FDO44,OUT049,1647.941324
NCN17,OUT017,1460.983156
FDH16,OUT018,1248.933162
FDL44,OUT046,2297.546861
FDY47,OUT017,1787.372851
DRI39,OUT046,765.8207213
NCX54,OUT018,1458.025724
FDE59,OUT046,549.2511363
FDO46,OUT045,2652.824026
DRE13,OUT046,1221.926142
FDW14,OUT013,1239.538293
FDF35,OUT046,1462.108078
FDO50,OUT019,203.5133726
DRF49,OUT017,1665.175078
FDT60,OUT049,1767.070156
FDP38,OUT045,687.1625001
FDA31,OUT027,4308.740243
FDY52,OUT010,137.9703676
FDD03,OUT027,5613.237004
FDN52,OUT018,1203.497457
FDU20,OUT010,225.5546851
FDD22,OUT035,1552.865058
NCB55,OUT019,156.55666
FDN27,OUT045,1683.774641
FDD16,OUT013,1171.808422
FDW48,OUT046,1177.086379
DRN35,OUT045,544.8636841
FDX25,OUT049,2617.091591
DRD49,OUT049,3464.325501
FDE21,OUT019,247.6146828
FDN44,OUT035,2280.751143
DRC01,OUT049,687.1625001
NCK30,OUT046,3464.150531
FDU39,OUT013,767.4177229
FDB49,OUT013,1419.573832
FDS12,OUT045,1767.070156
FDR57,OUT018,2240.492138
FDX22,OUT027,5475.225632
FDC60,OUT013,1249.364501
NCE42,OUT049,3457.348174
NCK42,OUT049,3314.873057
DRE01,OUT017,3464.325501
FDE57,OUT018,1940.111957
DRK59,OUT019,485.4569176
FDB10,OUT027,5610.881184
FDQ25,OUT046,2578.238132
FDY26,OUT017,3291.988247
FDG28,OUT049,3464.325501
FDM14,OUT049,1468.891539
NCH29,OUT049,1428.664701
FDD48,OUT049,1665.175078
FDC17,OUT045,3290.680648
DRH49,OUT027,1996.406283
FDN44,OUT018,2295.684054
FDC29,OUT045,1662.509238
DRK01,OUT019,203.9840776
FDD48,OUT017,1663.737381
FDB59,OUT013,2695.783472
FDY45,OUT010,535.9104676
FDX60,OUT035,1178.506131
FDT09,OUT010,286.9382371
DRB24,OUT018,2177.237321
FDL13,OUT035,3464.325501
FDN16,OUT035,1460.983156
FDK57,OUT013,1755.416324
FDO22,OUT027,1976.857307
FDC57,OUT010,476.1516137
FDZ13,OUT027,1291.044228
FDW27,OUT013,2180.419197
FDX10,OUT049,549.2511363
FDY08,OUT018,1934.39905
FDA49,OUT017,1204.163389
FDC32,OUT018,1394.755945
FDO04,OUT035,762.9026434
NCZ54,OUT013,2297.546861
FDY40,OUT045,687.1625001
FDW36,OUT045,1462.176012
FDE11,OUT017,2648.206335
DRE37,OUT045,2652.824026
NCK19,OUT017,2657.383379
FDT19,OUT035,2578.238132
FDE56,OUT045,778.9646013
FDZ57,OUT010,244.6674916
FDB35,OUT035,1276.16663
FDF09,OUT010,71.2694898
FDO34,OUT046,2538.075162
FDA55,OUT046,3442.60939
NCM18,OUT035,774.4992356
FDJ20,OUT019,245.5355667
DRQ35,OUT019,246.2423814
FDG02,OUT013,2655.285915
NCU29,OUT018,2160.401153
FDL27,OUT027,1781.91804
NCA54,OUT035,2590.262454
FDJ32,OUT035,886.9081254
FDB21,OUT019,492.0320559
FDR46,OUT035,2160.401153
FDZ32,OUT046,1462.176012
DRF36,OUT017,2652.824026
NCU54,OUT017,3289.739736
NCI31,OUT017,544.1985346
DRA59,OUT035,2648.206335
